Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i3-10100T,175,78.1,118,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz
CPU,BX80646I74770K,Intel,Core i7-4770K,176,78,150123,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,BX80677I57600,Intel,Core i5-7600,177,78,34633,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,,Intel,Xeon W3690,178,78,3552,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz
CPU,BX80646I54670K,Intel,Core i5-4670K,179,77.8,126321,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,180,77.5,237,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,,Intel,Xeon E3-1271 v3,181,77.3,1065,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz
CPU,,Intel,Xeon E3-1275 v3,182,77.1,289,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz
CPU,100-000000083,AMD,Ryzen 7 4700U,183,77.1,8352,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics
CPU,,AMD,Ryzen 5 5600U,184,77,5,https://cpu.userbenchmark.com/SpeedTest/1461589/AMD-Ryzen-5-5600U-with-Radeon-Graphics
CPU,CM8068403362509,Intel,Core i5-8500T,185,77,2813,https://cpu.userbenchmark.com/SpeedTest/532888/IntelR-CoreTM-i5-8500T-CPU---210GHz
CPU,CL8068403359524,Intel,Core i7-8750H,186,77,328231,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,BX80637I73770K,Intel,Core i7-3770K,187,76.9,143641,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,188,76.8,653266,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955
CPU,,Intel,Xeon E3-1230 v5,189,76.7,1559,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz
CPU,BX80646I74790,Intel,Core i7-4790,190,76.6,200542,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,BX80619I73930K,Intel,Core i7-3930K,191,76.6,32262,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,,Intel,Core i7 X 980,192,76.6,6134,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz
CPU,CL8068403359725,Intel,Core i7-8850H,193,76.4,14874,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
CPU,100-100000284BOX,AMD,Ryzen 3 3100,194,76.4,28253,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor
CPU,CL8068403373614,Intel,Core i5-8400H,195,76.4,906,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz
CPU,BX80646I74771,Intel,Core i7-4771,196,76.3,9040,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,FH8067703417418,Intel,Core i7-8706G,197,76.3,167,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz
CPU,,AMD,Ryzen 7 4800U,198,76.2,924,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,199,76.2,6594,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934
CPU,YD180XBCAEWOF,AMD,Ryzen 7 1800X,200,76.1,64150,https://cpu.userbenchmark.com/AMD-Ryzen-7-1800X/Rating/3916
CPU,BX80684I38100,Intel,Core i3-8100,201,76.1,93852,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,202,76,2288,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor
CPU,,Intel,Xeon W3680,203,76,2914,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz
CPU,,Intel,Core i7-5850HQ,204,76,46,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz
CPU,BX80677I57600T,Intel,Core i5-7600T,205,76,318,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,BX80637I53570K,Intel,Core i5-3570K,206,75.9,167123,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,,Intel,Core i7 980,207,75.9,1976,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz
CPU,,Intel,Xeon X5690,208,75.9,3345,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz
CPU,BX80662I76700,Intel,Core i7-6700,209,75.9,220902,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,,Intel,Xeon E3-1270 v3,210,75.9,570,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz
CPU,BX80646I54690,Intel,Core i5-4690,211,75.9,63018,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,212,75.8,4379,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor
CPU,BX80623I72600K,Intel,Core i7-2600K,213,75.8,127584,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,,AMD,Ryzen 7 5700U,214,75.7,104,https://cpu.userbenchmark.com/SpeedTest/1482042/AMD-Ryzen-7-5700U-with-Radeon-Graphics
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,215,75.6,3050,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,CM8068403358913,Intel,Core i5-8400T,216,75.6,2833,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz
CPU,,Intel,Core i5-1145G7,217,75.5,135,https://cpu.userbenchmark.com/SpeedTest/1345527/11th-Gen-IntelR-CoreTM-i5-1145G7---260GHz
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,218,75.5,15881,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,219,75.5,2121,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,,Intel,Core i7-1185G7,220,75.4,1040,https://cpu.userbenchmark.com/SpeedTest/1268967/11th-Gen-IntelR-CoreTM-i7-1185G7---300GHz
CPU,100-000000084,AMD,Ryzen 5 4500U,221,75.4,12991,https://cpu.userbenchmark.com/SpeedTest/1052299/AMD-Ryzen-5-4500U-with-Radeon-Graphics
CPU,,Intel,Xeon E5-1650 0,222,75.3,7008,https://cpu.userbenchmark.com/SpeedTest/7093/IntelR-XeonR-CPU-E5-1650-0---320GHz
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,223,75.3,116784,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957
CPU,BX80646I74770,Intel,Core i7-4770,224,75.3,140353,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,,Intel,Core i5-4670,225,75.2,46082,https://cpu.userbenchmark.com/SpeedTest/630/IntelR-CoreTM-i5-4670-CPU---340GHz
CPU,,Intel,Core i5-2550K,226,75.1,2327,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,227,75.1,19053,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932
CPU,BX80623I72700K,Intel,Core i7-2700K,228,75,19967,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,,Intel,Xeon E5-2687W 0,229,75,690,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,230,74.9,121379,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920
CPU,,Intel,Core i7-4790S,231,74.9,11516,https://cpu.userbenchmark.com/SpeedTest/13424/IntelR-CoreTM-i7-4790S-CPU---320GHz
CPU,YD1600BBAFBOX,AMD,Ryzen 5 1600AF,232,74.9,56158,https://cpu.userbenchmark.com/SpeedTest/563877/AMD-Ryzen-5-1600-Six-Core-Processor
CPU,,Intel,Core i3-10300T,233,74.8,3,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz
CPU,FH8068403419522,Intel,Core i5-8259U,234,74.7,2492,https://cpu.userbenchmark.com/SpeedTest/543736/IntelR-CoreTM-i5-8259U-CPU---230GHz
CPU,,Intel,Xeon E3-1275 V2,235,74.5,304,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz
CPU,,Intel,Core i5-4670S,236,74.5,1186,https://cpu.userbenchmark.com/SpeedTest/5523/IntelR-CoreTM-i5-4670S-CPU---310GHz
CPU,YD170XBCAEWOF,AMD,Ryzen 7 1700X,237,74.4,106235,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700X/Rating/3915
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,238,74.4,6177,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,BX80677I57500,Intel,Core i5-7500,239,74.4,117308,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,,Intel,Xeon E3-1270 V2,240,74.3,2225,https://cpu.userbenchmark.com/SpeedTest/11264/IntelR-XeonR-CPU-E3-1270-V2---350GHz
CPU,,Intel,Xeon E3-1240 v3,241,74.3,2063,https://cpu.userbenchmark.com/SpeedTest/4602/IntelR-XeonR-CPU-E3-1240-v3---340GHz
CPU,BX80662I56600,Intel,Core i5-6600,242,74.3,68381,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,,Intel,Core i7-1165G7,243,74.3,8523,https://cpu.userbenchmark.com/SpeedTest/1195374/11th-Gen-IntelR-CoreTM-i7-1165G7---280GHz
CPU,BX80637I73770,Intel,Core i7-3770,244,74.2,229148,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,BX80633I74820K,Intel,Core i7-4820K,245,74.2,17150,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,,Intel,Core i5-9300H,246,73.9,75325,https://cpu.userbenchmark.com/SpeedTest/744904/IntelR-CoreTM-i5-9300H-CPU---240GHz
CPU,,Intel,Core i7-4770S,247,73.9,10782,https://cpu.userbenchmark.com/SpeedTest/2123/IntelR-CoreTM-i7-4770S-CPU---310GHz
CPU,BX80623I52500K,Intel,Core i5-2500K,248,73.7,148104,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,BX80646I54590,Intel,Core i5-4590,249,73.6,121907,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,,Intel,Core i7 970,250,73.6,3164,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz
CPU,,Intel,Xeon E5-2690 v2,251,73.5,589,https://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz
CPU,,Intel,Core i5-3570,252,73.4,82179,https://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz
CPU,CL8068403373522,Intel,Core i5-8300H,253,73.3,116031,https://cpu.userbenchmark.com/SpeedTest/425634/IntelR-CoreTM-i5-8300H-CPU---230GHz
CPU,,Intel,Xeon E3-1245 v3,254,73.3,2199,https://cpu.userbenchmark.com/SpeedTest/4697/IntelR-XeonR-CPU-E3-1245-v3---340GHz
CPU,,Intel,Xeon E3-1226 v3,255,73.3,1606,https://cpu.userbenchmark.com/SpeedTest/18482/IntelR-XeonR-CPU-E3-1226-v3---330GHz
CPU,100-000000105,AMD,Ryzen 5 4600U,256,73.3,290,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics
CPU,,Intel,Core i5-6600T,257,73.3,810,https://cpu.userbenchmark.com/SpeedTest/37851/IntelR-CoreTM-i5-6600T-CPU---270GHz
CPU,BX80677I77700T,Intel,Core i7-7700T,258,73.2,5260,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,,Intel,Xeon E3-1240 V2,259,73.2,3281,https://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz
CPU,,Intel,Xeon E3-1245 V2,260,73.2,1682,https://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz
CPU,BX80701G6600,Intel,Pentium Gold G6600,261,73.1,15,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz
CPU,,Intel,Xeon E5-1620 v2,262,73.1,7515,https://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz
CPU,,Intel,Core i7-8705G,263,73.1,4468,https://cpu.userbenchmark.com/SpeedTest/453718/IntelR-CoreTM-i7-8705G-CPU---310GHz
CPU,,Intel,Core i7-7820HK,264,73.1,14380,https://cpu.userbenchmark.com/SpeedTest/224965/IntelR-CoreTM-i7-7820HK-CPU---290GHz
CPU,,Intel,Xeon E3-1220 v5,265,73.1,893,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz
CPU,,Intel,Xeon E3-1265L v3,266,73,116,https://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz
CPU,,Intel,Xeon X5660,267,72.9,5363,https://cpu.userbenchmark.com/SpeedTest/17750/IntelR-XeonR-CPU-----------X5660----280GHz
CPU,,Intel,Core i7-3820,268,72.9,37508,https://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz
CPU,,Intel,Xeon E3-1230 V2,269,72.9,6387,https://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz
CPU,,Intel,Core i5-1135G7,270,72.4,6593,https://cpu.userbenchmark.com/SpeedTest/1286124/11th-Gen-IntelR-CoreTM-i5-1135G7---240GHz
CPU,BX80646I54570,Intel,Core i5-4570,271,72.3,107383,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,,Intel,Core i5-3550,272,72.2,17698,https://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz
CPU,YD3400C5FHBOX,AMD,Ryzen 5 3400G,273,72.2,62900,https://cpu.userbenchmark.com/SpeedTest/825156/AMD-Ryzen-5-3400G-with-Radeon-Vega-Graphics
CPU,BX80677I37320,Intel,Core i3-7320,274,72.2,355,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,,AMD,Ryzen 7 5800U,275,72.2,7,https://cpu.userbenchmark.com/SpeedTest/1433044/AMD-Ryzen-7-5800U-with-Radeon-Graphics
CPU,,Intel,Xeon E31270,276,72.1,2265,https://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz
CPU,,Intel,Xeon W3570,277,72.1,367,https://cpu.userbenchmark.com/SpeedTest/12630/IntelR-XeonR-CPU-----------W3570----320GHz
CPU,,Intel,Core i7-10710U,278,72.1,4637,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz
CPU,CM8068403377415,Intel,Core i3-8100T,279,71.9,1208,https://cpu.userbenchmark.com/SpeedTest/509371/IntelR-CoreTM-i3-8100T-CPU---310GHz
CPU,,Intel,Core i5-8305G,280,71.8,307,https://cpu.userbenchmark.com/SpeedTest/483074/IntelR-CoreTM-i5-8305G-CPU---280GHz
CPU,,Intel,Core i7-3770S,281,71.8,7673,https://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz
CPU,,Intel,Xeon E3-1225 v3,282,71.7,3924,https://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz
CPU,YD250XBBM4KAF,AMD,Ryzen 5 2500X,283,71.6,1428,https://cpu.userbenchmark.com/SpeedTest/567224/AMD-Ryzen-5-2500X-Quad-Core-Processor
CPU,,Intel,Core i5-4590S,284,71.6,9488,https://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz
CPU,,Intel,Core i7 975,285,71.5,2391,https://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz
CPU,BX80623I72600,Intel,Core i7-2600,286,71.5,146163,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,BX80662I56500,Intel,Core i5-6500,287,71.3,210312,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,,Intel,Core i5-8279U,288,71.3,185,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz
CPU,YD1600BBAEBOX,AMD,Ryzen 5 1600,289,71.3,308377,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600/Rating/3919
CPU,,Intel,Xeon E3-1225 V2,290,71.2,2127,https://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz
CPU,,Intel,Core i7-4940MX,291,71.2,1770,https://cpu.userbenchmark.com/SpeedTest/9756/IntelR-CoreTM-i7-4940MX-CPU---310GHz
CPU,,Intel,Xeon E5-1620 0,292,71.2,12902,https://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz
CPU,,Intel,Xeon E3-1220 v3,293,71.2,3188,https://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz
CPU,CM8066201920202,Intel,Core i7-6700T,294,71.2,7455,https://cpu.userbenchmark.com/SpeedTest/36439/IntelR-CoreTM-i7-6700T-CPU---280GHz
CPU,,Intel,Xeon E3-1240,295,71.1,1779,https://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz
CPU,,Intel,Core i7-4790T,296,71.1,778,https://cpu.userbenchmark.com/SpeedTest/13586/IntelR-CoreTM-i7-4790T-CPU---270GHz
CPU,BX80701G6400,Intel,Pentium Gold G6400,297,71,985,https://cpu.userbenchmark.com/SpeedTest/1221579/IntelR-PentiumR-Gold-G6400-CPU---400GHz
CPU,,Intel,Xeon X5650,298,71,12825,https://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz
CPU,BX80637I53470,Intel,Core i5-3470,299,71,173412,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,YD1700BBAEBOX,AMD,Ryzen 7 1700,300,71,184155,https://cpu.userbenchmark.com/AMD-Ryzen-7-1700/Rating/3917
CPU,,Intel,Xeon E3-1220 V2,301,71,2709,https://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz
CPU,,Intel,Core i5-2450P,302,71,188,https://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz
CPU,100-000000085,AMD,Ryzen 3 4300U,303,70.8,1672,https://cpu.userbenchmark.com/SpeedTest/1135301/AMD-Ryzen-3-4300U-with-Radeon-Graphics
CPU,,Intel,Core i5-2500,304,70.7,64530,https://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz
CPU,,Intel,Core i5-3450,305,70.7,26043,https://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz
CPU,BX80646I54460,Intel,Core i5-4460,306,70.6,207096,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,YD3200C5FHBOX,AMD,Ryzen 3 3200G,307,70.6,72090,https://cpu.userbenchmark.com/SpeedTest/824486/AMD-Ryzen-3-3200G-with-Radeon-Vega-Graphics
CPU,,Intel,Core i7-3940XM,308,70.6,1580,https://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz
CPU,BX80677I37350K,Intel,Core i3-7350K,309,70.5,3166,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,,Intel,Core i7-4930MX,310,70.5,1160,https://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz
CPU,BX80677I57400,Intel,Core i5-7400,311,70.5,197878,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,,Intel,Xeon X5667,312,70.3,293,https://cpu.userbenchmark.com/SpeedTest/21709/IntelR-XeonR-CPU-----------X5667----307GHz
CPU,BX80701G6500,Intel,Pentium Gold G6500,313,70.3,32,https://cpu.userbenchmark.com/SpeedTest/1323006/IntelR-PentiumR-Gold-G6500-CPU---410GHz
CPU,,Intel,Core i7 880,314,70.3,672,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz
CPU,,Intel,Core i7-4770T,315,70.3,498,https://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz
CPU,,Intel,Core i5-4570S,316,70.2,8014,https://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz
CPU,,Intel,Xeon E5-2630 v3,317,70.1,1065,https://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz
CPU,,Intel,Xeon E31230,318,70.1,1373,https://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz
CPU,BX80677I37300,Intel,Core i3-7300,319,69.9,1379,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,,Intel,Core i7-7920HQ,320,69.8,990,https://cpu.userbenchmark.com/SpeedTest/243546/IntelR-CoreTM-i7-7920HQ-CPU---310GHz
CPU,,Intel,Xeon E31220,321,69.8,2129,https://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz
CPU,,Intel,Core i7-5700HQ,322,69.8,11285,https://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz
CPU,,Intel,Core i7-6920HQ,323,69.8,2165,https://cpu.userbenchmark.com/SpeedTest/56225/IntelR-CoreTM-i7-6920HQ-CPU---290GHz
CPU,BX80677I57500T,Intel,Core i5-7500T,324,69.7,3793,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,BX80646I54440,Intel,Core i5-4440,325,69.6,60898,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,,Intel,Xeon E5-2643 0,326,69.5,777,https://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz
CPU,,Intel,Core i7 K 875,327,69.5,1719,https://cpu.userbenchmark.com/SpeedTest/476/IntelR-CoreTM-i7-CPU-------K-875----293GHz
CPU,,Intel,Core i5-3475S,328,69.4,1089,https://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz
CPU,,Intel,Xeon E31225,329,69.4,2698,https://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz
CPU,,Intel,Core i7-6820HK,330,69.3,15187,https://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz
CPU,BX80637I53450S,Intel,Core i5-3450S,331,69.2,1340,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,,Intel,Core i7-4910MQ,332,69.2,3843,https://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz
CPU,,Intel,Xeon E3-1505M v6,333,69.2,2686,https://cpu.userbenchmark.com/SpeedTest/233404/IntelR-XeonR-CPU-E3-1505M-v6---300GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,334,69.2,578,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,BX80662I36320,Intel,Core i3-6320,335,69.1,1587,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,,Intel,Core i5-3470S,336,69.1,11085,https://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz
CPU,,Intel,Core i3-7101E,337,69.1,10,https://cpu.userbenchmark.com/SpeedTest/325269/IntelR-CoreTM-i3-7101E-CPU---390GHz
CPU,,Intel,Xeon X3470,338,69,6560,https://cpu.userbenchmark.com/SpeedTest/24530/IntelR-XeonR-CPU-----------X3470----293GHz
CPU,,Intel,Core i7-1160G7,339,69,41,https://cpu.userbenchmark.com/SpeedTest/1300243/11th-Gen-IntelR-CoreTM-i7-1160G7---120GHz
CPU,,Intel,Core i5-4430,340,68.9,20582,https://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz
CPU,,Intel,Xeon X5570,341,68.8,1179,https://cpu.userbenchmark.com/SpeedTest/12230/IntelR-XeonR-CPU-----------X5570----293GHz
CPU,,Intel,Core i5-3350P,342,68.7,18175,https://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz
CPU,BX80623I52400,Intel,Core i5-2400,343,68.7,133695,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,,Intel,Core i7-7820HQ,344,68.7,10400,https://cpu.userbenchmark.com/SpeedTest/185229/IntelR-CoreTM-i7-7820HQ-CPU---290GHz
CPU,BX80684G5500,Intel,Pentium Gold G5500,345,68.5,708,https://cpu.userbenchmark.com/SpeedTest/484140/IntelR-PentiumR-Gold-G5500-CPU---380GHz
CPU,,Intel,Core i7-3920XM,346,68.5,628,https://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz
CPU,YD150XBBAEBOX,AMD,Ryzen 5 1500X,347,68.4,55576,https://cpu.userbenchmark.com/AMD-Ryzen-5-1500X/Rating/3921
CPU,BX80621E52670,Intel,Xeon E5-2670,348,68.4,3538,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
CPU,,Intel,Core i7 960,349,68.4,13149,https://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz
