Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,id
CPU,BX80684I59400,Intel,Core i5-9400,173,86.5,22187,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz,174
CPU,BX80673I99920X,Intel,Core i9-9920X,174,86.4,1009,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz,175
CPU,100-100000252BOX,AMD,Ryzen 5 5600G,175,86.1,14368,https://cpu.userbenchmark.com/SpeedTest/1553183/AMD-Ryzen-5-5600G-with-Radeon-Graphics,176
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,176,86.1,5130,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor,177
CPU,,AMD,Ryzen 9 7940HS,177,86,2231,https://cpu.userbenchmark.com/SpeedTest/2069169/AMD-Ryzen-9-7940HS-w-Radeon-780M-Graphics,178
CPU,100-100000457BOX,AMD,Ryzen 5 5500,178,86,13223,https://cpu.userbenchmark.com/SpeedTest/1820844/AMD-Ryzen-5-5500,179
CPU,,Intel,Core Ultra 5 125H,179,85.9,85,https://cpu.userbenchmark.com/SpeedTest/2226672/IntelR-CoreTM-Ultra-5-125H,180
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,180,85.9,635419,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043,181
CPU,BX80671I76900K,Intel,Core i7-6900K,181,85.9,6755,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605,182
CPU,100-000000163,AMD,Ryzen TR 3990X,182,85.8,1222,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor,183
CPU,BX8069510940X,Intel,Core i9-10940X,183,85.7,1827,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz,184
CPU,,Intel,Core i9-10900T,184,85.5,163,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz,185
CPU,BX80673I99940X,Intel,Core i9-9940X,185,85.4,1846,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz,186
CPU,BX8070110400F,Intel,Core i5-10400F,186,85.2,153026,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079,187
CPU,,Intel,Core i7-10700T,187,85.2,1608,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz,188
CPU,,Intel,Core i7-1260P,188,85.1,4690,https://cpu.userbenchmark.com/SpeedTest/1787416/12th-Gen-IntelR-CoreTM-i7-1260P,189
CPU,BX8069510900X,Intel,Core i9-10900X,189,85.1,6322,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz,190
CPU,,AMD,Ryzen 7 7745HX,190,85,59,https://cpu.userbenchmark.com/SpeedTest/2100010/AMD-Ryzen-7-7745HX-with-Radeon-Graphics,191
CPU,BX80658i75775C,Intel,Core i7-5775C,191,84.9,2527,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz,192
CPU,BX80673I99960X,Intel,Core i9-9960X,192,84.9,850,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz,193
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,193,84.8,30318,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor,194
CPU,BX80684I59400F,Intel,Core i5-9400F,194,84.8,299482,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051,195
CPU,,Intel,Core i5-10600T,195,84.7,172,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz,196
CPU,BX8070110400,Intel,Core i5-10400,196,84.5,71804,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073,197
CPU,,Intel,Core i9-10980HK,197,84.4,7777,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz,198
CPU,BX80677I77700K,Intel,Core i7-7700K,198,84.2,712312,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647,199
CPU,BX8070110500,Intel,Core i5-10500,199,84.2,10180,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078,200
CPU,BX8069510980XE,Intel,Core i9-10980XE,200,84.2,4959,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz,201
CPU,BX80677I57640X,Intel,Core i5-7640X,201,84.1,2123,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz,202
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,202,84.1,294959,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041,203
CPU,,AMD,Ryzen 7 7840HS,203,83.9,2438,https://cpu.userbenchmark.com/SpeedTest/2112343/AMD-Ryzen-7-7840HS-w-Radeon-780M-Graphics,204
CPU,BX80673I99900X,Intel,Core i9-9900X,204,83.7,3521,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz,205
CPU,BX80671I76850K,Intel,Core i7-6850K,205,83.6,29279,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606,206
CPU,BX80673I97940X,Intel,Core i9-7940X,206,83.3,4560,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz,207
CPU,BX80673I97960X,Intel,Core i9-7960X,207,83.2,2322,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz,208
CPU,100-100000031BOX,AMD,Ryzen 5 3600,208,83.1,1072639,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040,209
CPU,,Intel,Core i5-1240P,209,83,3751,https://cpu.userbenchmark.com/SpeedTest/1811937/12th-Gen-IntelR-CoreTM-i5-1240P,210
CPU,BX80673I99980X,Intel,Core i9-9980XE,210,83,2201,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz,211
CPU,,AMD,Ryzen 7 PRO 4750G,211,83,1521,https://cpu.userbenchmark.com/SpeedTest/1232646/AMD-Ryzen-7-PRO-4750G-with-Radeon-Graphics,212
CPU,BX80673I79800X,Intel,Core i7-9800X,212,82.9,4003,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz,213
CPU,CM8068403358708,Intel,Core i5-8600T,213,82.2,375,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz,214
CPU,BX8070110105F,Intel,Core i3-10105F,214,82.2,14843,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz,215
CPU,BX80684I58500,Intel,Core i5-8500,215,82.1,43089,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz,216
CPU,,Intel,Xeon E3-1270 v6,216,81.9,593,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz,217
CPU,BX80673I97900X,Intel,Core i9-7900X,217,81.9,19432,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936,218
CPU,BX80673I99820X,Intel,Core i9-9820X,218,81.9,2515,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz,219
CPU,,Intel,Core i9-9980HK,219,81.8,8965,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz,220
CPU,BX80684I58400,Intel,Core i5-8400,220,81.8,312220,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939,221
CPU,100-1000000158,AMD,Ryzen 5 3500X,221,81.7,33544,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052,222
CPU,BX80684I38350K,Intel,Core i3-8350K,222,81.7,23493,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935,223
CPU,,Intel,Xeon E3-1245 v6,223,81.6,562,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz,224
CPU,BX80673I97920X,Intel,Core i9-7920X,224,81.6,5430,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz,225
CPU,BX80658i55675C,Intel,Core i5-5675C,225,81.5,945,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz,226
CPU,,AMD,Ryzen 7 4700G,226,81.3,607,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor,227
CPU,,Intel,Core i9-10885H,227,81.2,6135,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz,228
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,228,81.1,10169,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor,229
CPU,BX80671I76800K,Intel,Core i7-6800K,229,80.9,50196,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607,230
CPU,100-1000000050,AMD,Ryzen 5 3500,230,80.9,16466,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053,231
CPU,,Intel,Core i7-1365U,231,80.9,156,https://cpu.userbenchmark.com/SpeedTest/2082316/13th-Gen-IntelR-CoreTM-i7-1365U,232
CPU,BX80662I76700K,Intel,Core i7-6700K,232,80.8,588978,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502,233
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,233,80.7,3902,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor,234
CPU,,Intel,Core i7-5775R,234,80.5,158,https://cpu.userbenchmark.com/SpeedTest/39919/IntelR-CoreTM-i7-5775R-CPU---330GHz,235
CPU,,Intel,Core i7-8809G,235,80.5,3729,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz,236
CPU,BX80648I75960X,Intel,Core i7-5960X,236,80.5,15468,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580,237
CPU,,AMD,Ryzen 9 5980HX,237,80.4,673,https://cpu.userbenchmark.com/SpeedTest/1628488/AMD-Ryzen-9-5980HX-with-Radeon-Graphics,238
CPU,,Intel,Core i7-5950HQ,238,80.4,172,https://cpu.userbenchmark.com/SpeedTest/29765/IntelR-CoreTM-i7-5950HQ-CPU---290GHz,239
CPU,BX8070110100F,Intel,Core i3-10100F,239,80.4,39812,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082,240
CPU,,Intel,Core i5-10500H,240,80.3,12921,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz,241
CPU,,AMD,Ryzen 5 PRO 4650G,241,80.2,6798,https://cpu.userbenchmark.com/SpeedTest/1232634/AMD-Ryzen-5-PRO-4650G-with-Radeon-Graphics,242
CPU,BX80673I77820X,Intel,Core i7-7820X,242,80.1,28524,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928,243
CPU,BX80673I97980X,Intel,Core i9-7980XE,243,80.1,4653,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz,244
CPU,,Intel,Core i5-11400H,244,80.1,35470,https://cpu.userbenchmark.com/SpeedTest/1575224/11th-Gen-IntelR-CoreTM-i5-11400H---270GHz,245
CPU,BX80684I39100F,Intel,Core i3-9100F,245,80.1,34310,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054,246
CPU,,AMD,Ryzen 7 4800U,246,80.1,2275,https://cpu.userbenchmark.com/SpeedTest/1005639/AMD-Ryzen-7-4800U-with-Radeon-Graphics,247
CPU,BX80684I38300,Intel,Core i3-8300,247,79.9,2273,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz,248
CPU,,AMD,Ryzen 9 6900HX,248,79.9,2058,https://cpu.userbenchmark.com/SpeedTest/1792755/AMD-Ryzen-9-6900HX-with-Radeon-Graphics,249
CPU,BX8070110100,Intel,Core i3-10100,249,79.9,24563,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075,250
CPU,BX80648I75930K,Intel,Core i7-5930K,250,79.8,34039,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578,251
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,251,79.7,15293,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076,252
CPU,BX80684I39100,Intel,Core i3-9100,252,79.7,7621,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz,253
CPU,,Intel,Core i7-10850H,253,79.5,6246,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz,254
CPU,,Intel,Xeon E3-1230 v6,254,79.4,474,https://cpu.userbenchmark.com/SpeedTest/268848/IntelR-XeonR-CPU-E3-1230-v6---350GHz,255
CPU,CM8068403358413,Intel,Core i7-8700T,255,79.4,5592,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz,256
CPU,,Intel,Core i5-10400H,256,79.2,625,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz,257
CPU,,Intel,Core i7-10870H,257,79.1,23498,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz,258
CPU,YD297XAZAFWOF,AMD,Ryzen TR 2970WX,258,79,1966,https://cpu.userbenchmark.com/SpeedTest/626249/AMD-Ryzen-Threadripper-2970WX-24-Core-Processor,259
CPU,,AMD,Ryzen 7 7735HS,259,79,3338,https://cpu.userbenchmark.com/SpeedTest/2011483/AMD-Ryzen-7-7735HS-with-Radeon-Graphics,260
CPU,BX80646I74790K,Intel,Core i7-4790K,260,78.9,455746,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384,261
CPU,CL8068404069006,Intel,Core i9-9880H,261,78.9,11095,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz,262
CPU,YD299XAZAFWOF,AMD,Ryzen TR 2990WX,262,78.9,3658,https://cpu.userbenchmark.com/SpeedTest/560423/AMD-Ryzen-Threadripper-2990WX-32-Core-Processor,263
CPU,,Intel,Core i5-9400H,263,78.9,773,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz,264
CPU,,Intel,Core i7-10875H,264,78.8,35361,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz,265
CPU,,Intel,Core i3-10300T,265,78.6,25,https://cpu.userbenchmark.com/SpeedTest/1290166/IntelR-CoreTM-i3-10300T-CPU---300GHz,266
CPU,BX80633I74960X,Intel,Core i7-4960X,266,78.4,5121,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977,267
CPU,,AMD,Ryzen 7 6800H,267,78.3,6532,https://cpu.userbenchmark.com/SpeedTest/1786492/AMD-Ryzen-7-6800H-with-Radeon-Graphics,268
CPU,,AMD,Ryzen 9 5900HX,268,78.2,12809,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics,269
CPU,,Intel,Core i5-10500T,269,78.2,1923,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz,270
CPU,,Intel,Core i5-10400T,270,78.1,1246,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz,271
CPU,,Intel,Xeon E3-1286 v3,271,78.1,33,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz,272
CPU,,Intel,Core i7-11375H,272,78,890,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz,273
CPU,,AMD,Ryzen 5 4600G,273,78,3346,https://cpu.userbenchmark.com/SpeedTest/1344633/AMD-Ryzen-5-4600G-with-Radeon-Graphics,274
CPU,,AMD,Ryzen 9 5980HS,274,78,147,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics,275
CPU,,Intel,Core i7-3970X,275,77.9,2677,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz,276
CPU,BX80673I77800X,Intel,Core i7-7800X,276,77.9,22334,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz,277
CPU,,Intel,Core i7-5850HQ,277,77.8,55,https://cpu.userbenchmark.com/SpeedTest/35099/IntelR-CoreTM-i7-5850HQ-CPU---270GHz,278
CPU,FH8067703417418,Intel,Core i7-8706G,278,77.7,211,https://cpu.userbenchmark.com/SpeedTest/518066/IntelR-CoreTM-i7-8706G-CPU---310GHz,279
CPU,BX80619I73960X,Intel,Core i7-3960X,279,77.7,2165,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973,280
CPU,,Intel,Core i7 X 990,280,77.7,4994,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz,281
CPU,YD192XA8AEWOF,AMD,Ryzen TR 1920X,281,77.6,10440,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1920X/Rating/3934,282
CPU,FH8068403419332,Intel,Core i7-8559U,282,77.5,2379,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz,283
CPU,,Intel,Core i3-10100T,283,77.2,423,https://cpu.userbenchmark.com/SpeedTest/1260090/IntelR-CoreTM-i3-10100T-CPU---300GHz,284
CPU,,Intel,Xeon E3-1275 v3,284,77.2,384,https://cpu.userbenchmark.com/SpeedTest/5652/IntelR-XeonR-CPU-E3-1275-v3---350GHz,285
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,285,77.1,297,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz,286
CPU,,Intel,Core i7-9850H,286,77.1,9974,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,287
CPU,100-000000253,AMD,Ryzen 3 5300G,287,77,1231,https://cpu.userbenchmark.com/SpeedTest/1542116/AMD-Ryzen-3-5300G-with-Radeon-Graphics,288
CPU,BX80633I74930K,Intel,Core i7-4930K,288,76.9,22204,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976,289
CPU,,Intel,Xeon W3690,289,76.9,4808,https://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz,290
CPU,BX80648I75820K,Intel,Core i7-5820K,290,76.8,101694,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579,291
CPU,,Intel,Xeon E5-1650 v3,291,76.8,7962,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz,292
CPU,,Intel,Core i7-10750H,292,76.8,206796,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz,293
CPU,YD195XA8AEWOF,AMD,Ryzen TR 1950X,293,76.7,23641,https://cpu.userbenchmark.com/AMD-Ryzen-TR-1950X/Rating/3932,294
CPU,,AMD,Ryzen 5 6600H,294,76.7,1386,https://cpu.userbenchmark.com/SpeedTest/1815652/AMD-Ryzen-5-6600H-with-Radeon-Graphics,295
CPU,,Intel,Xeon E3-1230 v5,295,76.6,2254,https://cpu.userbenchmark.com/SpeedTest/72554/IntelR-XeonR-CPU-E3-1230-v5---340GHz,296
CPU,CL8068403373614,Intel,Core i5-8400H,296,76.6,1303,https://cpu.userbenchmark.com/SpeedTest/524256/IntelR-CoreTM-i5-8400H-CPU---250GHz,297
CPU,,Intel,Core i7-1355U,297,76.3,1805,https://cpu.userbenchmark.com/SpeedTest/2070236/13th-Gen-IntelR-CoreTM-i7-1355U,298
CPU,YD190XA8AEWOF,AMD,Ryzen TR 1900X,298,76.3,7071,https://cpu.userbenchmark.com/SpeedTest/340638/AMD-Ryzen-Threadripper-1900X-8-Core-Processor,299
CPU,BX80677I77700,Intel,Core i7-7700,299,76.2,256717,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887,300
CPU,,Intel,Core i5-1335U,300,76.1,1345,https://cpu.userbenchmark.com/SpeedTest/2065642/13th-Gen-IntelR-CoreTM-i5-1335U,301
CPU,,AMD,Ryzen 5 4500,301,76,2630,https://cpu.userbenchmark.com/SpeedTest/1828229/AMD-Ryzen-5-4500-6-Core-Processor,302
CPU,,Intel,Xeon E5-1650 v2,302,76,10921,https://cpu.userbenchmark.com/SpeedTest/7574/IntelR-XeonR-CPU-E5-1650-v2---350GHz,303
CPU,,Intel,Core i7 X 980,303,76,8133,https://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz,304
CPU,,Intel,Xeon E3-1271 v3,304,75.9,1699,https://cpu.userbenchmark.com/SpeedTest/17463/IntelR-XeonR-CPU-E3-1271-v3---360GHz,305
CPU,,AMD,Ryzen 9 5900HS,305,75.9,6069,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics,306
CPU,,AMD,Ryzen 9 6900HS,306,75.8,2639,https://cpu.userbenchmark.com/SpeedTest/1796538/AMD-Ryzen-9-6900HS-with-Radeon-Graphics,307
CPU,BX80677I57600K,Intel,Core i5-7600K,307,75.8,195006,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885,308
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,308,75.7,159077,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958,309
CPU,,Intel,Xeon W3680,309,75.3,6658,https://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz,310
CPU,,Intel,Xeon E3-1270 v3,310,75.2,1918,https://cpu.userbenchmark.com/SpeedTest/11395/IntelR-XeonR-CPU-E3-1270-v3---350GHz,311
CPU,,Intel,Core i7 980,311,75.2,2215,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz,312
CPU,100-000000083,AMD,Ryzen 7 4700U,312,75.2,19248,https://cpu.userbenchmark.com/SpeedTest/1105478/AMD-Ryzen-7-4700U-with-Radeon-Graphics,313
CPU,BX80677I57600T,Intel,Core i5-7600T,313,75.1,477,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz,314
CPU,,AMD,Ryzen 5 7640HS,314,75,296,https://cpu.userbenchmark.com/SpeedTest/2119236/AMD-Ryzen-5-7640HS-w-Radeon-760M-Graphics,315
CPU,,AMD,Ryzen 7 5800H,315,75,19785,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics,316
CPU,BX80701G6600,Intel,Pentium Gold G6600,316,75,44,https://cpu.userbenchmark.com/SpeedTest/1454523/IntelR-PentiumR-Gold-G6600-CPU---420GHz,317
CPU,,Intel,Xeon X5690,317,74.7,4873,https://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz,318
CPU,100-000000105,AMD,Ryzen 5 4600U,318,74.7,554,https://cpu.userbenchmark.com/SpeedTest/1152158/AMD-Ryzen-5-4600U-with-Radeon-Graphics,319
CPU,CM8068403358913,Intel,Core i5-8400T,319,74.7,4624,https://cpu.userbenchmark.com/SpeedTest/475176/IntelR-CoreTM-i5-8400T-CPU---170GHz,320
CPU,100-100000284BOX,AMD,Ryzen 3 3100,320,74.6,50446,https://cpu.userbenchmark.com/SpeedTest/1148404/AMD-Ryzen-3-3100-4-Core-Processor,321
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,321,74.5,3580,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz,322
CPU,CL8068403805708,Intel,Core i9-8950HK,322,74.5,14729,https://cpu.userbenchmark.com/SpeedTest/486215/IntelR-CoreTM-i9-8950HK-CPU---290GHz,323
CPU,BX80619I73930K,Intel,Core i7-3930K,323,74.4,33172,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487,324
CPU,,Intel,Core i5-10300H,324,74.3,82821,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz,325
CPU,,AMD,Ryzen 9 4900H,325,74.3,1531,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics,326
CPU,,Intel,Core i5-8279U,326,74.2,740,https://cpu.userbenchmark.com/SpeedTest/807756/IntelR-CoreTM-i5-8279U-CPU---240GHz,327
CPU,,Intel,Xeon E3-1275 V2,327,74.2,461,https://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz,328
CPU,,Intel,Xeon E5-2687W 0,328,74.2,868,https://cpu.userbenchmark.com/SpeedTest/8860/IntelR-XeonR-CPU-E5-2687W-0---310GHz,329
CPU,100-000000098,AMD,Ryzen 7 4800H,329,74.1,26507,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics,330
CPU,YD260XBCAFBOX,AMD,Ryzen 5 2600X,330,74,142983,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600X/Rating/3956,331
CPU,,Intel,Core i7-11370H,331,74,12227,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz,332
CPU,,AMD,Ryzen 7 6800HS,332,73.9,1587,https://cpu.userbenchmark.com/SpeedTest/1800947/AMD-Ryzen-7-6800HS-with-Radeon-Graphics,333
CPU,,Intel,Core i5-2550K,333,73.9,2925,https://cpu.userbenchmark.com/SpeedTest/5474/IntelR-CoreTM-i5-2550K-CPU---340GHz,334
CPU,YD2700BBAFBOX,AMD,Ryzen 7 2700,334,73.8,123820,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700/Rating/3957,335
CPU,YD160XBCAEWOF,AMD,Ryzen 5 1600X,335,73.7,140440,https://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920,336
CPU,BX80646I74770K,Intel,Core i7-4770K,336,73.6,172887,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537,337
CPU,BX80646I74771,Intel,Core i7-4771,337,73.5,11180,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008,338
CPU,,Intel,Xeon E3-1220 v5,338,73.4,1202,https://cpu.userbenchmark.com/SpeedTest/139116/IntelR-XeonR-CPU-E3-1220-v5---300GHz,339
CPU,,Intel,Core i7 970,339,73.4,4313,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz,340
CPU,YD2600BBAFBOX,AMD,Ryzen 5 2600,340,73.3,179588,https://cpu.userbenchmark.com/AMD-Ryzen-5-2600/Rating/3955,341
